"SUMMARY","DTSTART","DTEND","DURATION","DTSTAMP","UID","RECURRENCE-ID","SEQUENCE","RRULEEXRULE","RDATE","EXDATE"
"出席「大仙寺」中國佛教會祈福法會","2013-02-27T11:30:00","2013-02-27T23:23:00","","2013-02-27T11:30:00+00:00","2013-02-27T11:30:00/2013-02-27T23:23:00@vice-president.g0v.tw","","","","",""
"訪視「南陽聖堂修道院」","2013-02-27T14:30:00","2013-02-27T23:23:00","","2013-02-27T14:30:00+00:00","2013-02-27T14:30:00/2013-02-27T23:23:00@vice-president.g0v.tw","","","","",""
"出席「國際青年商會2012臺北世界大會」開幕典禮","2012-11-18T18:20:00","2012-11-18T23:23:00","","2012-11-18T18:20:00+00:00","2012-11-18T18:20:00/2012-11-18T23:23:00@vice-president.g0v.tw","","","","",""
"出席100年中樞紀念大成至聖先師孔子誕辰典禮","2011-09-28T08:58:00","2011-09-28T23:23:00","","2011-09-28T08:58:00+00:00","2011-09-28T08:58:00/2011-09-28T23:23:00@vice-president.g0v.tw","","","","",""
"接見「2011年亞太盃調酒大賽」臺灣代表隊","2011-09-28T10:30:00","2011-09-28T23:23:00","","2011-09-28T10:30:00+00:00","2011-09-28T10:30:00/2011-09-28T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-01-23T00:00:00","2012-01-23T23:23:00","","2012-01-23T00:00:00+00:00","2012-01-23T00:00:00/2012-01-23T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-07-15T00:00:00","2010-07-15T23:23:00","","2010-07-15T00:00:00+00:00","2010-07-15T00:00:00/2010-07-15T23:23:00@vice-president.g0v.tw","","","","",""
"參觀鍾壽仁紀念書畫展","2010-11-13T15:45:00","2010-11-13T23:23:00","","2010-11-13T15:45:00+00:00","2010-11-13T15:45:00/2010-11-13T23:23:00@vice-president.g0v.tw","","","","",""
"出席雲林同鄉文教基金會「2010第2屆勤樸獎佰萬清寒績優子女獎學金」頒獎典禮","2010-11-13T16:30:00","2010-11-13T23:23:00","","2010-11-13T16:30:00+00:00","2010-11-13T16:30:00/2010-11-13T23:23:00@vice-president.g0v.tw","","","","",""
"出席「新店扶輪社」授證30週年慶祝晚會","2013-06-14T19:20:00","2013-06-14T23:23:00","","2013-06-14T19:20:00+00:00","2013-06-14T19:20:00/2013-06-14T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-03-26T00:00:00","2012-03-26T23:23:00","","2012-03-26T00:00:00+00:00","2012-03-26T00:00:00/2012-03-26T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-02-22T00:00:00","2011-02-22T23:23:00","","2011-02-22T00:00:00+00:00","2011-02-22T00:00:00/2011-02-22T23:23:00@vice-president.g0v.tw","","","","",""
"出席建國一百年行銷宣導座談會","2010-07-09T10:00:00","2010-07-09T23:23:00","","2010-07-09T10:00:00+00:00","2010-07-09T10:00:00/2010-07-09T23:23:00@vice-president.g0v.tw","","","","",""
"參訪國立台灣文學館","2010-07-09T14:05:00","2010-07-09T23:23:00","","2010-07-09T14:05:00+00:00","2010-07-09T14:05:00/2010-07-09T23:23:00@vice-president.g0v.tw","","","","",""
"參訪台南大學柏楊文物館","2010-07-09T14:45:00","2010-07-09T23:23:00","","2010-07-09T14:45:00+00:00","2010-07-09T14:45:00/2010-07-09T23:23:00@vice-president.g0v.tw","","","","",""
"參訪台灣船造船廠","2010-07-09T15:25:00","2010-07-09T23:23:00","","2010-07-09T15:25:00+00:00","2010-07-09T15:25:00/2010-07-09T23:23:00@vice-president.g0v.tw","","","","",""
"出席歡送蕭副總統、劉副秘書長茶會","2012-05-18T16:00:00","2012-05-18T23:23:00","","2012-05-18T16:00:00+00:00","2012-05-18T16:00:00/2012-05-18T23:23:00@vice-president.g0v.tw","","","","",""
"出席「世界佛教徒友誼會第二屆世界佛教企業論壇」開幕式","2011-12-23T08:20:00","2011-12-23T23:23:00","","2011-12-23T08:20:00+00:00","2011-12-23T08:20:00/2011-12-23T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2013-06-12T00:00:00","2013-06-12T23:23:00","","2013-06-12T00:00:00+00:00","2013-06-12T00:00:00/2013-06-12T23:23:00@vice-president.g0v.tw","","","","",""
"出席中華經濟研究院30週年院慶大會","2011-07-01T15:28:00","2011-07-01T23:23:00","","2011-07-01T15:28:00+00:00","2011-07-01T15:28:00/2011-07-01T23:23:00@vice-president.g0v.tw","","","","",""
"接見巴拉圭共和國亞松森市市長沙馬涅戈（Samaniego）伉儷等一行","2013-04-29T10:00:00","2013-04-29T23:23:00","","2013-04-29T10:00:00+00:00","2013-04-29T10:00:00/2013-04-29T23:23:00@vice-president.g0v.tw","","","","",""
"出席國立成功大學創校八十週年校慶演講","2011-11-11T11:00:00","2011-11-11T23:23:00","","2011-11-11T11:00:00+00:00","2011-11-11T11:00:00/2011-11-11T23:23:00@vice-president.g0v.tw","","","","",""
"出席「第65屆工業節慶祝大會」","2011-11-11T13:50:00","2011-11-11T23:23:00","","2011-11-11T13:50:00+00:00","2011-11-11T13:50:00/2011-11-11T23:23:00@vice-president.g0v.tw","","","","",""
"出席「ART BOX小美術館暨江賢二畫展開幕典禮」","2011-11-11T15:00:00","2011-11-11T23:23:00","","2011-11-11T15:00:00+00:00","2011-11-11T15:00:00/2011-11-11T23:23:00@vice-president.g0v.tw","","","","",""
"出席「菱生精密工業公司中港園區新廠」動土典禮","2012-07-03T09:40:00","2012-07-03T23:23:00","","2012-07-03T09:40:00+00:00","2012-07-03T09:40:00/2012-07-03T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-10-20T00:00:00","2012-10-20T23:23:00","","2012-10-20T00:00:00+00:00","2012-10-20T00:00:00/2012-10-20T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-02-10T00:00:00","2011-02-10T23:23:00","","2011-02-10T00:00:00+00:00","2011-02-10T00:00:00/2011-02-10T23:23:00@vice-president.g0v.tw","","","","",""
"出席「臺灣企業永續報告獎」頒獎典禮","2012-11-29T10:00:00","2012-11-29T23:23:00","","2012-11-29T10:00:00+00:00","2012-11-29T10:00:00/2012-11-29T23:23:00@vice-president.g0v.tw","","","","",""
"出席「商務人士理想品牌」頒獎典禮","2012-11-29T10:50:00","2012-11-29T23:23:00","","2012-11-29T10:50:00+00:00","2012-11-29T10:50:00/2012-11-29T23:23:00@vice-president.g0v.tw","","","","",""
"出席「機場捷運A7站合宜住宅聯合開工動土典禮」","2013-03-18T09:45:00","2013-03-18T23:23:00","","2013-03-18T09:45:00+00:00","2013-03-18T09:45:00/2013-03-18T23:23:00@vice-president.g0v.tw","","","","",""
"接見美國密蘇里州州長尼克森伉儷一行","2013-03-18T17:00:00","2013-03-18T23:23:00","","2013-03-18T17:00:00+00:00","2013-03-18T17:00:00/2013-03-18T23:23:00@vice-president.g0v.tw","","","","",""
"接見「WCBF財團法人世界少年棒球基金會」王貞治理事長等一行","2011-03-18T10:30:00","2011-03-18T23:23:00","","2011-03-18T10:30:00+00:00","2011-03-18T10:30:00/2011-03-18T23:23:00@vice-president.g0v.tw","","","","",""
"出席「2012大陸台商秋節座談聯誼晚宴」","2012-10-03T18:55:00","2012-10-03T23:23:00","","2012-10-03T18:55:00+00:00","2012-10-03T18:55:00/2012-10-03T23:23:00@vice-president.g0v.tw","","","","",""
"出席「2012世界海洋日記者會」","2012-06-08T09:30:00","2012-06-08T23:23:00","","2012-06-08T09:30:00+00:00","2012-06-08T09:30:00/2012-06-08T23:23:00@vice-president.g0v.tw","","","","",""
"出席「天成醫療體系張育美『CEO參政記』新書發表會」","2012-06-08T13:30:00","2012-06-08T23:23:00","","2012-06-08T13:30:00+00:00","2012-06-08T13:30:00/2012-06-08T23:23:00@vice-president.g0v.tw","","","","",""
"出席「臺灣松下」25週年慶祝晚會","2012-06-08T18:00:00","2012-06-08T23:23:00","","2012-06-08T18:00:00+00:00","2012-06-08T18:00:00/2012-06-08T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-01-29T00:00:00","2011-01-29T23:23:00","","2011-01-29T00:00:00+00:00","2011-01-29T00:00:00/2011-01-29T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-02-25T00:00:00","2012-02-25T23:23:00","","2012-02-25T00:00:00+00:00","2012-02-25T00:00:00/2012-02-25T23:23:00@vice-president.g0v.tw","","","","",""
"出席「巫永福先生百歲冥誕紀念活動」","2012-05-26T10:00:00","2012-05-26T23:23:00","","2012-05-26T10:00:00+00:00","2012-05-26T10:00:00/2012-05-26T23:23:00@vice-president.g0v.tw","","","","",""
"參觀「巫永福先生百歲冥誕文學特展」","2012-05-26T10:26:00","2012-05-26T23:23:00","","2012-05-26T10:26:00+00:00","2012-05-26T10:26:00/2012-05-26T23:23:00@vice-president.g0v.tw","","","","",""
"出席南投集集佛陀舍利世界和平塔鎮國寺「世界念佛救地球法會」","2012-05-26T11:20:00","2012-05-26T23:23:00","","2012-05-26T11:20:00+00:00","2012-05-26T11:20:00/2012-05-26T23:23:00@vice-president.g0v.tw","","","","",""
"出席「上銀機械碩士論文獎第七屆頒獎典禮」","2011-03-26T14:00:00","2011-03-26T23:23:00","","2011-03-26T14:00:00+00:00","2011-03-26T14:00:00/2011-03-26T23:23:00@vice-president.g0v.tw","","","","",""
"出席「壬辰年全國神農文化祭祭祀大典」","2012-05-11T10:20:00","2012-05-11T23:23:00","","2012-05-11T10:20:00+00:00","2012-05-11T10:20:00/2012-05-11T23:23:00@vice-president.g0v.tw","","","","",""
"接見中華民國西服同業總會參加「2011年第34屆世界洋服聯盟大會」活動代表及比賽選手","2011-09-27T10:30:00","2011-09-27T23:23:00","","2011-09-27T10:30:00+00:00","2011-09-27T10:30:00/2011-09-27T23:23:00@vice-president.g0v.tw","","","","",""
"出席「世界環境日」活動","2013-06-09T10:00:00","2013-06-09T23:23:00","","2013-06-09T10:00:00+00:00","2013-06-09T10:00:00/2013-06-09T23:23:00@vice-president.g0v.tw","","","","",""
"出席國際獅子會E2區「獅子愛心農場」啟用揭碑暨植樹活動","2013-06-09T11:00:00","2013-06-09T23:23:00","","2013-06-09T11:00:00+00:00","2013-06-09T11:00:00/2013-06-09T23:23:00@vice-president.g0v.tw","","","","",""
"拜訪六龜育幼院","2013-06-09T16:30:00","2013-06-09T23:23:00","","2013-06-09T16:30:00+00:00","2013-06-09T16:30:00/2013-06-09T23:23:00@vice-president.g0v.tw","","","","",""
"出席「中華民國老人福利協進會」成立50周年慶祝會","2013-05-05T09:50:00","2013-05-05T23:23:00","","2013-05-05T09:50:00+00:00","2013-05-05T09:50:00/2013-05-05T23:23:00@vice-president.g0v.tw","","","","",""
"出席「第2屆南丁格爾獎頒獎典禮」","2013-05-05T14:00:00","2013-05-05T23:23:00","","2013-05-05T14:00:00+00:00","2013-05-05T14:00:00/2013-05-05T23:23:00@vice-president.g0v.tw","","","","",""
"出席「弘揚母愛音樂晚會暨慈悲楷模、孝悌楷模表揚」活動","2013-05-05T18:50:00","2013-05-05T23:23:00","","2013-05-05T18:50:00+00:00","2013-05-05T18:50:00/2013-05-05T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-02-20T00:00:00","2012-02-20T23:23:00","","2012-02-20T00:00:00+00:00","2012-02-20T00:00:00/2012-02-20T23:23:00@vice-president.g0v.tw","","","","",""
"出席「中華民國全國商業界慶祝第66屆商人節大會」暨「金商獎」頒獎典禮","2012-11-01T14:00:00","2012-11-01T23:23:00","","2012-11-01T14:00:00+00:00","2012-11-01T14:00:00/2012-11-01T23:23:00@vice-president.g0v.tw","","","","",""
"人事行政局高階領導研究班授課","2010-11-04T09:30:00","2010-11-04T23:23:00","","2010-11-04T09:30:00+00:00","2010-11-04T09:30:00/2010-11-04T23:23:00@vice-president.g0v.tw","","","","",""
"陪同總統出席專業組「公益類」國策顧問座談會","2010-11-04T14:30:00","2010-11-04T23:23:00","","2010-11-04T14:30:00+00:00","2010-11-04T14:30:00/2010-11-04T23:23:00@vice-president.g0v.tw","","","","",""
"接見雪梨大學教授Russell Lansbury","2010-11-04T17:30:00","2010-11-04T23:23:00","","2010-11-04T17:30:00+00:00","2010-11-04T17:30:00/2010-11-04T23:23:00@vice-president.g0v.tw","","","","",""
"出席「2010年第11屆亞洲物理奧林匹亞競賽」開幕典禮","2010-04-24T10:15:00","2010-04-24T23:23:00","","2010-04-24T10:15:00+00:00","2010-04-24T10:15:00/2010-04-24T23:23:00@vice-president.g0v.tw","","","","",""
"出席「摩力睛奇視障協力車日」活動","2012-10-14T08:30:00","2012-10-14T23:23:00","","2012-10-14T08:30:00+00:00","2012-10-14T08:30:00/2012-10-14T23:23:00@vice-president.g0v.tw","","","","",""
"出席「世界呂氏宗親總會」開幕典禮","2012-10-14T09:50:00","2012-10-14T23:23:00","","2012-10-14T09:50:00+00:00","2012-10-14T09:50:00/2012-10-14T23:23:00@vice-president.g0v.tw","","","","",""
"出席「21日百萬大悲咒願力閉關」法會","2012-04-22T10:30:00","2012-04-22T23:23:00","","2012-04-22T10:30:00+00:00","2012-04-22T10:30:00/2012-04-22T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-11-04T00:00:00","2012-11-04T23:23:00","","2012-11-04T00:00:00+00:00","2012-11-04T00:00:00/2012-11-04T23:23:00@vice-president.g0v.tw","","","","",""
"出席「強化前瞻體系,因應人口結構變遷衝擊」論壇","2011-11-05T09:00:00","2011-11-05T23:23:00","","2011-11-05T09:00:00+00:00","2011-11-05T09:00:00/2011-11-05T23:23:00@vice-president.g0v.tw","","","","",""
"出席「精彩100生命教育成果聯展」","2011-11-05T10:00:00","2011-11-05T23:23:00","","2011-11-05T10:00:00+00:00","2011-11-05T10:00:00/2011-11-05T23:23:00@vice-president.g0v.tw","","","","",""
"出席「第18屆東元獎頒獎典禮」","2011-11-05T14:00:00","2011-11-05T23:23:00","","2011-11-05T14:00:00+00:00","2011-11-05T14:00:00/2011-11-05T23:23:00@vice-president.g0v.tw","","","","",""
"出席「李真台灣大型雕塑首展『大氣』開幕晚會」","2011-11-05T18:00:00","2011-11-05T23:23:00","","2011-11-05T18:00:00+00:00","2011-11-05T18:00:00/2011-11-05T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-01-19T00:00:00","2011-01-19T23:23:00","","2011-01-19T00:00:00+00:00","2011-01-19T00:00:00/2011-01-19T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-02-06T00:00:00","2011-02-06T23:23:00","","2011-02-06T00:00:00+00:00","2011-02-06T00:00:00/2011-02-06T23:23:00@vice-president.g0v.tw","","","","",""
"出席「後ECFA時代兩岸經貿關係之發展」學術論壇開幕典禮","2010-12-29T09:05:00","2010-12-29T23:23:00","","2010-12-29T09:05:00+00:00","2010-12-29T09:05:00/2010-12-29T23:23:00@vice-president.g0v.tw","","","","",""
"出席「2010資本市場論壇－落實企業社會責任與誠信經營」開幕典禮","2010-12-29T09:40:00","2010-12-29T23:23:00","","2010-12-29T09:40:00+00:00","2010-12-29T09:40:00/2010-12-29T23:23:00@vice-president.g0v.tw","","","","",""
"出席「麥當勞2010國際餐飲新星培育計畫」頒獎典禮","2010-12-29T14:30:00","2010-12-29T23:23:00","","2010-12-29T14:30:00+00:00","2010-12-29T14:30:00/2010-12-29T23:23:00@vice-president.g0v.tw","","","","",""
"接見原住民族委員會族群委員暨學生代表","2010-08-01T10:00:00","2010-08-01T23:23:00","","2010-08-01T10:00:00+00:00","2010-08-01T10:00:00/2010-08-01T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-08-30T00:00:00","2012-08-30T23:23:00","","2012-08-30T00:00:00+00:00","2012-08-30T00:00:00/2012-08-30T23:23:00@vice-president.g0v.tw","","","","",""
"陪同總統出席「中華民國102年新春聯歡晚會」","2013-02-20T18:25:00","2013-02-20T23:23:00","","2013-02-20T18:25:00+00:00","2013-02-20T18:25:00/2013-02-20T23:23:00@vice-president.g0v.tw","","","","",""
"出席「臺灣區黏性膠帶工業同業公會2012年產業技術研討會」","2012-11-20T09:00:00","2012-11-20T23:23:00","","2012-11-20T09:00:00+00:00","2012-11-20T09:00:00/2012-11-20T23:23:00@vice-president.g0v.tw","","","","",""
"出席「青商會世界年會國際民代論壇」","2012-11-20T14:30:00","2012-11-20T23:23:00","","2012-11-20T14:30:00+00:00","2012-11-20T14:30:00/2012-11-20T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-12-13T00:00:00","2011-12-13T23:23:00","","2011-12-13T00:00:00+00:00","2011-12-13T00:00:00/2011-12-13T23:23:00@vice-president.g0v.tw","","","","",""
"出席「福建省金馬歷史回顧與展望學術研討會」","2011-07-24T08:30:00","2011-07-24T23:23:00","","2011-07-24T08:30:00+00:00","2011-07-24T08:30:00/2011-07-24T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-03-04T00:00:00","2012-03-04T23:23:00","","2012-03-04T00:00:00+00:00","2012-03-04T00:00:00/2012-03-04T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-10-12T00:00:00","2010-10-12T23:23:00","","2010-10-12T00:00:00+00:00","2010-10-12T00:00:00/2010-10-12T23:23:00@vice-president.g0v.tw","","","","",""
"接見全國私校十大傑出教師「弘道獎」當選人","2012-10-05T10:00:00","2012-10-05T23:23:00","","2012-10-05T10:00:00+00:00","2012-10-05T10:00:00/2012-10-05T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-10-04T00:00:00","2010-10-04T23:23:00","","2010-10-04T00:00:00+00:00","2010-10-04T00:00:00/2010-10-04T23:23:00@vice-president.g0v.tw","","","","",""
"「松山慈惠堂」祈福參拜並發送福袋","2013-02-11T08:50:00","2013-02-11T23:23:00","","2013-02-11T08:50:00+00:00","2013-02-11T08:50:00/2013-02-11T23:23:00@vice-president.g0v.tw","","","","",""
"「指南宮」祈福參拜並發送福袋","2013-02-11T09:40:00","2013-02-11T23:23:00","","2013-02-11T09:40:00+00:00","2013-02-11T09:40:00/2013-02-11T23:23:00@vice-president.g0v.tw","","","","",""
"「靈鷲山」祈福參拜並發送福袋","2013-02-11T11:00:00","2013-02-11T23:23:00","","2013-02-11T11:00:00+00:00","2013-02-11T11:00:00/2013-02-11T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-05-28T00:00:00","2011-05-28T23:23:00","","2011-05-28T00:00:00+00:00","2011-05-28T00:00:00/2011-05-28T23:23:00@vice-president.g0v.tw","","","","",""
"出席「2013智慧城市高峰會」","2013-01-28T09:00:00","2013-01-28T23:23:00","","2013-01-28T09:00:00+00:00","2013-01-28T09:00:00/2013-01-28T23:23:00@vice-president.g0v.tw","","","","",""
"出席「新北環河快速道路永和區轄段7-9標」通車典禮","2013-01-28T14:00:00","2013-01-28T23:23:00","","2013-01-28T14:00:00+00:00","2013-01-28T14:00:00/2013-01-28T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2010-06-28T00:00:00","2010-06-28T23:23:00","","2010-06-28T00:00:00+00:00","2010-06-28T00:00:00/2010-06-28T23:23:00@vice-president.g0v.tw","","","","",""
"接見第14屆大洋洲臺灣商會聯合總會重要幹部","2011-09-30T16:30:00","2011-09-30T23:23:00","","2011-09-30T16:30:00+00:00","2011-09-30T16:30:00/2011-09-30T23:23:00@vice-president.g0v.tw","","","","",""
"接見日本九州經濟連攜推進機構訪問團","2011-09-30T18:00:00","2011-09-30T23:23:00","","2011-09-30T18:00:00+00:00","2011-09-30T18:00:00/2011-09-30T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2012-07-08T00:00:00","2012-07-08T23:23:00","","2012-07-08T00:00:00+00:00","2012-07-08T00:00:00/2012-07-08T23:23:00@vice-president.g0v.tw","","","","",""
"無公開行程","2011-01-04T00:00:00","2011-01-04T23:23:00","","2011-01-04T00:00:00+00:00","2011-01-04T00:00:00/2011-01-04T23:23:00@vice-president.g0v.tw","","","","",""
"接見中華民國建國一百年國際青年週-百國Homestay接待家庭及國際青年","2011-08-24T09:50:00","2011-08-24T23:23:00","","2011-08-24T09:50:00+00:00","2011-08-24T09:50:00/2011-08-24T23:23:00@vice-president.g0v.tw","","","","",""
"接見2011哈佛台灣領導營（2011 Harvard Taiwan Leadership）","2011-08-24T11:20:00","2011-08-24T23:23:00","","2011-08-24T11:20:00+00:00","2011-08-24T11:20:00/2011-08-24T23:23:00@vice-president.g0v.tw","","","","",""
